replicate,group,ga,p
62,G2,14.7,0.7348053376927779
62,G2,14.8,0.735677887293477
62,G2,14.9,0.7365492149303319
62,G2,15.0,0.737419312172913
62,G2,15.1,0.7382881664838273
62,G2,15.2,0.7391557784897682
62,G2,15.3,0.7400221480400452
62,G2,15.4,0.7408872663499735
62,G2,15.5,0.7417511275510441
62,G2,15.6,0.7426137200238532
62,G2,15.7,0.7434750405054208
62,G2,15.8,0.7443350895537528
62,G2,15.9,0.7451938617065138
62,G2,16.0,0.7460513535537154
62,G2,16.1,0.7469075640529448
62,G2,16.2,0.7477624835499992
62,G2,16.3,0.7486160985845356
62,G2,16.4,0.7494684152380601
62,G2,16.5,0.750319430523809
62,G2,16.6,0.7511691341789911
62,G2,16.7,0.7520175226957317
62,G2,16.8,0.7528645804079095
62,G2,16.9,0.7537103133798744
62,G2,17.0,0.7545547128977836
62,G2,17.1,0.7553977826532026
62,G2,17.2,0.7562395149937047
62,G2,17.3,0.7570799082637509
62,G2,17.4,0.7579189520225627
62,G2,17.5,0.7587566366807875
62,G2,17.6,0.7595929687033949
62,G2,17.7,0.7604279432635791
62,G2,17.8,0.7612615501512663
62,G2,17.9,0.7620937851654871
62,G2,18.0,0.7629246326613539
62,G2,18.1,0.7637541047891037
62,G2,18.2,0.7645821885549993
62,G2,18.3,0.7654088890741101
62,G2,18.4,0.7662342018064513
62,G2,18.5,0.7670581202734879
62,G2,18.6,0.7678806326927657
62,G2,18.7,0.7687017368907719
62,G2,18.8,0.7695214370755513
62,G2,18.9,0.7703397263170201
62,G2,19.0,0.771156595884678
62,G2,19.1,0.7719720386667036
62,G2,19.2,0.7727860458347787
62,G2,19.3,0.7735986261133535
62,G2,19.4,0.7744097706881318
62,G2,19.5,0.7752194801221596
62,G2,19.6,0.7760277537883434
62,G2,19.7,0.7768345826166857
62,G2,19.8,0.7776399528481159
62,G2,19.9,0.7784438702633317
62,G2,20.0,0.7792463350891641
62,G2,20.1,0.7800473381294929
62,G2,20.2,0.7808468755415544
62,G2,20.3,0.7816449333288192
62,G2,20.4,0.7824415132435588
62,G2,20.5,0.7832366158168168
62,G2,20.6,0.7840302410251266
62,G2,20.7,0.7848223837053763
62,G2,20.8,0.7856130439010874
62,G2,20.9,0.7864022120009755
62,G2,21.0,0.787189876762182
62,G2,21.1,0.7879760457934405
62,G2,21.2,0.7887607177452722
62,G2,21.3,0.7895438812895607
62,G2,21.4,0.7903255356703061
62,G2,21.5,0.7911056612639231
62,G2,21.6,0.7918842732242732
62,G2,21.7,0.792661360763753
62,G2,21.8,0.7934369309266933
62,G2,21.9,0.794210978219983
62,G2,22.0,0.7949834985414526
62,G2,22.1,0.7957544827466043
62,G2,22.2,0.796523923914818
62,G2,22.3,0.797291830391561
62,G2,22.4,0.798058197870845
62,G2,22.5,0.7988230161634894
62,G2,22.6,0.7995862814239684
62,G2,22.7,0.8003479795169427
62,G2,22.8,0.8011081263986614
62,G2,22.9,0.8018667115309144
62,G2,23.0,0.8026237393773425
62,G2,23.1,0.8033792085111865
62,G2,23.2,0.8041331111371786
62,G2,23.3,0.8048854362251833
62,G2,23.4,0.8056361851931217
62,G2,23.5,0.8063853629720621
62,G2,23.6,0.8071329620908091
62,G2,23.7,0.8078789772450007
62,G2,23.8,0.8086233981747267
62,G2,23.9,0.8093662214791817
62,G2,24.0,0.8101074559962609
62,G2,24.1,0.8108470986884829
62,G2,24.2,0.8115851471812776
62,G2,24.3,0.8123216032636194
62,G2,24.4,0.813056458219529
62,G2,24.5,0.8137896996520317
62,G2,24.6,0.8145213353866914
62,G2,24.7,0.8152513676608802
62,G2,24.8,0.8159797859351203
62,G2,24.9,0.8167065895502047
62,G2,25.0,0.8174317611462931
63,G1,10.0,0.7891946876014484
63,G1,10.1,0.7897533243084889
63,G1,10.2,0.7903112119739976
63,G1,10.3,0.7908683264760269
63,G1,10.4,0.7914246446283726
63,G1,10.5,0.7919802191693482
63,G1,10.6,0.7925349925799002
63,G1,10.7,0.7930889915974447
63,G1,10.8,0.7936422301916554
63,G1,10.9,0.7941946580223666
63,G1,11.0,0.794746327600363
63,G1,11.1,0.7952972136843275
63,G1,11.2,0.7958472936833705
63,G1,11.3,0.7963966206902888
63,G1,11.4,0.796945136130577
63,G1,11.5,0.797492868198849
63,G1,11.6,0.7980398303483266
63,G1,11.7,0.7985859716748223
63,G1,11.8,0.7991313459981727
63,G1,11.9,0.7996759269059297
63,G1,12.0,0.8002196925531431
63,G1,12.1,0.8007626962171812
63,G1,12.2,0.8013048783842078
63,G1,12.3,0.8018462687153672
63,G1,12.4,0.802386880000118
63,G1,12.5,0.8029266610223672
63,G1,12.6,0.8034656666981635
63,G1,12.7,0.8040038694516967
63,G1,12.8,0.8045412483498166
63,G1,12.9,0.8050778566559468
63,G1,13.0,0.8056136340296215
63,G1,13.1,0.8061486116206388
63,G1,13.2,0.8066828014789235
63,G1,13.3,0.8072161522087282
63,G1,13.4,0.8077487196626286
63,G1,13.5,0.8082804750574204
63,G1,13.6,0.8088113986868248
63,G1,13.7,0.8093415434755755
63,G1,13.8,0.8098708483543768
63,G1,13.9,0.8103993460752986
63,G1,14.0,0.8109270477679515
63,G1,14.1,0.8114539020440837
63,G1,14.2,0.8119799654920157
63,G1,14.3,0.8125052082833027
63,G1,14.4,0.8130296119261418
63,G1,14.5,0.8135532288860732
63,G1,14.6,0.8140759974952907
63,G1,14.7,0.8145979520545801
63,G1,14.8,0.8151191027432098
63,G1,14.9,0.8156393982326485
63,G1,15.0,0.8161588957919276
63,G1,15.1,0.8166775645911216
63,G1,15.2,0.8171953873604787
63,G1,15.3,0.8177124161016075
63,G1,15.4,0.8182285885975681
63,G1,15.5,0.8187439405834791
63,G1,15.6,0.8192584812878665
63,G1,15.7,0.8197721595790199
63,G1,15.8,0.8202850332766313
63,G1,15.9,0.8207970705974242
63,G1,16.0,0.8213082555525719
63,G1,16.1,0.8218186395731356
63,G1,16.2,0.8223281600082646
63,G1,16.3,0.8228368539211829
63,G1,16.4,0.8233447296183767
63,G1,16.5,0.8238517361837951
63,G1,16.6,0.8243579319898686
63,G1,16.7,0.8248632842748699
63,G1,16.8,0.8253677783622735
63,G1,16.9,0.8258714650870035
63,G1,17.0,0.8263742814342252
63,G1,17.1,0.8268762657024225
63,G1,17.2,0.8273774252650902
63,G1,17.3,0.8278777095144566
63,G1,17.4,0.8283771773362234
63,G1,17.5,0.8288757949926908
63,G1,17.6,0.82937354906576
63,G1,17.7,0.8298704898788773
63,G1,17.8,0.8303665540527122
63,G1,17.9,0.8308617810234327
63,G1,18.0,0.8313561773067869
63,G1,18.1,0.8318496926021189
63,G1,18.2,0.8323423862278931
63,G1,18.3,0.8328342236339514
63,G1,18.4,0.8333251925420487
63,G1,18.5,0.8338153427104519
63,G1,18.6,0.8343046105761145
63,G1,18.7,0.8347930365411975
63,G1,18.8,0.8352806263760033
63,G1,18.9,0.8357673299935422
63,G1,19.0,0.8362532071964888
63,G1,19.1,0.8367382226495574
63,G1,19.2,0.8372223652073224
63,G1,19.3,0.8377056839532331
63,G1,19.4,0.83818811530255
63,G1,19.5,0.8386697005445021
63,G1,19.6,0.8391504446796653
63,G1,19.7,0.8396302978233979
63,G1,19.8,0.8401093203097952
63,G1,19.9,0.8405874760880458
63,G1,20.0,0.8410647550640569
63,G1,20.1,0.841541205532741
63,G1,20.2,0.8420167641520367
63,G1,20.3,0.8424914728503926
63,G1,20.4,0.8429653360015942
63,G1,20.5,0.8434383038701775
63,G1,20.6,0.8439104373347663
63,G1,20.7,0.844381699583782
63,G1,20.8,0.8448520816850705
63,G1,20.9,0.8453216310044551
63,G1,21.0,0.8457902845741053
63,G1,21.1,0.8462580848571328
63,G1,21.2,0.8467250356311594
63,G1,21.3,0.8471910873676833
63,G1,21.4,0.8476563014548748
63,G1,21.5,0.8481206402871823
63,G1,21.6,0.8485840961560842
63,G1,21.7,0.8490467153788569
63,G1,21.8,0.8495084355160406
63,G1,21.9,0.8499692994212296
63,G1,22.0,0.850429310401031
63,G1,22.1,0.8508884190517145
63,G1,22.2,0.8513466873282735
63,G1,22.3,0.8518040768076526
63,G1,22.4,0.8522605809611752
63,G1,22.5,0.8527162450982084
63,G1,22.6,0.8531710073323914
63,G1,22.7,0.8536249108148832
63,G1,22.8,0.854077958467787
63,G1,22.9,0.8545301010363996
63,G1,23.0,0.8549814009525494
63,G1,23.1,0.8554318190213095
63,G1,23.2,0.8558813498828022
63,G1,23.3,0.8563300378404873
63,G1,23.4,0.8567778215980387
63,G1,23.5,0.8572247445697521
63,G1,23.6,0.8576708092323232
63,G1,23.7,0.8581159665724254
63,G1,23.8,0.8585602795162124
63,G1,23.9,0.8590037079522225
63,G1,24.0,0.8594462478814846
63,G1,24.1,0.8598879424465552
63,G1,24.2,0.8603287310108826
63,G1,24.3,0.860768657226912
63,G1,24.4,0.8612077231225731
63,G1,24.5,0.8616458799738634
63,G1,24.6,0.8620831911574709
63,G1,24.7,0.862519615648492
63,G1,24.8,0.8629551507415598
63,G1,24.9,0.8633898385969289
63,G1,25.0,0.8638236191126775
63,G2,10.0,0.6453546839509124
63,G2,10.1,0.6460393595732553
63,G2,10.2,0.6467236970497615
63,G2,10.3,0.647407742850712
63,G2,10.4,0.6480914193241152
63,G2,10.5,0.6487747684455858
63,G2,10.6,0.6494578043569117
63,G2,10.7,0.6501404646830751
63,G2,10.8,0.6508228109036125
63,G2,10.9,0.6515047983468504
63,G2,11.0,0.6521864281007388
63,G2,11.1,0.6528677488121558
63,G2,11.2,0.6535486796594202
63,G2,11.3,0.6542292648132407
63,G2,11.4,0.6549095175681807
63,G2,11.5,0.655589375167568
63,G2,11.6,0.6562689008751703
63,G2,11.7,0.6569480483435884
63,G2,11.8,0.6576268187566807
63,G2,11.9,0.6583052629214539
63,G2,12.0,0.6589832968165579
63,G2,12.1,0.6596609669042386
63,G2,12.2,0.6603382854869226
63,G2,12.3,0.6610151894415293
63,G2,12.4,0.6616917441428838
63,G2,12.5,0.6623679011835886
63,G2,12.6,0.6630436619947561
63,G2,12.7,0.6637190793023726
63,G2,12.8,0.6643940665284236
63,G2,12.9,0.6650686718504552
63,G2,13.0,0.6657429065623897
63,G2,13.1,0.6664167075565464
63,G2,13.2,0.6670901421229657
63,G2,13.3,0.6677631597397151
63,G2,13.4,0.6684357621585535
63,G2,13.5,0.6691080039844143
63,G2,13.6,0.6697797961212847
63,G2,13.7,0.67045118849033
63,G2,13.8,0.6711221911248493
63,G2,13.9,0.6717927414432735
63,G2,14.0,0.6724629082771005
63,G2,14.1,0.6731326390429591
63,G2,14.2,0.6738019358622587
63,G2,14.3,0.6744708550645842
63,G2,14.4,0.6751393054165112
63,G2,14.5,0.6758073382481691
63,G2,14.6,0.6764749623826719
63,G2,14.7,0.6771421158400456
63,G2,14.8,0.677808869009062
63,G2,14.9,0.6784751671777294
63,G2,15.0,0.6791410128846083
63,G2,15.1,0.679806464103115
63,G2,15.2,0.6804714276217909
63,G2,15.3,0.6811359559115139
63,G2,15.4,0.6818000570286127
63,G2,15.5,0.6824636692028249
63,G2,15.6,0.6831268645502399
63,G2,15.7,0.6837895861659112
63,G2,15.8,0.6844518370514625
63,G2,15.9,0.6851136767809904
63,G2,16.0,0.6857750100897242
63,G2,16.1,0.6864358907348377
63,G2,16.2,0.6870963262392545
63,G2,16.3,0.6877562545800873
63,G2,16.4,0.6884157498329391
63,G2,16.5,0.6890747528385615
63,G2,16.6,0.6897332671058753
63,G2,16.7,0.6903913537658973
63,G2,16.8,0.6910489155181048
63,G2,16.9,0.6917060074963612
63,G2,17.0,0.6923626365384064
63,G2,17.1,0.6930187404745138
63,G2,17.2,0.6936743953503459
63,G2,17.3,0.6943295396941248
63,G2,17.4,0.6949841775645508
63,G2,17.5,0.6956383716052272
63,G2,17.6,0.6962920225153281
63,G2,17.7,0.6969451868423626
63,G2,17.8,0.6975978706463473
63,G2,17.9,0.6982500116903867
63,G2,18.0,0.6989016880020642
63,G2,18.1,0.6995528357420933
63,G2,18.2,0.7002034595596058
63,G2,18.3,0.7008536235659252
63,G2,18.4,0.701503226496826
63,G2,18.5,0.702152326338765
63,G2,18.6,0.7028009283138414
63,G2,18.7,0.7034489701656278
63,G2,18.8,0.7040965319241607
63,G2,18.9,0.7047435473310409
63,G2,19.0,0.7053900216645795
63,G2,19.1,0.706036020458459
63,G2,19.2,0.7066814405234094
63,G2,19.3,0.7073263413076878
63,G2,19.4,0.7079707271398807
63,G2,19.5,0.7086145357874322
63,G2,19.6,0.7092578493026791
63,G2,19.7,0.7099005989599972
63,G2,19.8,0.7105427907036515
63,G2,19.9,0.7111844912861253
63,G2,20.0,0.7118255961061318
63,G2,20.1,0.7124661656216259
63,G2,20.2,0.7131062033721266
63,G2,20.3,0.7137456471904792
63,G2,20.4,0.7143845811696045
63,G2,20.5,0.715022934072147
63,G2,20.6,0.7156607125430617
63,G2,20.7,0.7162979844504478
63,G2,20.8,0.7169346439931048
63,G2,20.9,0.7175707524871409
63,G2,21.0,0.7182063126890637
63,G2,21.1,0.7188412625367268
63,G2,21.2,0.7194756881802902
63,G2,21.3,0.7201095158298716
63,G2,21.4,0.7207427528637538
63,G2,21.5,0.7213754682087621
63,G2,21.6,0.7220075549372962
63,G2,21.7,0.7226390752102136
63,G2,21.8,0.7232700309628866
63,G2,21.9,0.7239003602758275
63,G2,22.0,0.7245301513713861
63,G2,22.1,0.7251593278701736
63,G2,22.2,0.7257878979142778
63,G2,22.3,0.7264159314324268
63,G2,22.4,0.7270433204443534
63,G2,22.5,0.7276701279415094
63,G2,22.6,0.7282963550021903
63,G2,22.7,0.7289219398852222
63,G2,22.8,0.7295469728983315
63,G2,22.9,0.730171375039547
63,G2,23.0,0.7307951552430315
63,G2,23.1,0.7314183843827071
63,G2,23.2,0.732040953499536
63,G2,23.3,0.732662926400635
63,G2,23.4,0.733284303273535
63,G2,23.5,0.7339050225890058
63,G2,23.6,0.7345251765662659
63,G2,23.7,0.7351446841074002
63,G2,23.8,0.7357635544089363
63,G2,23.9,0.7363818594186902
63,G2,24.0,0.7369994892728631
63,G2,24.1,0.7376165085785035
63,G2,24.2,0.7382329166010102
63,G2,24.3,0.738848652054676
63,G2,24.4,0.7394638090416421
63,G2,24.5,0.7400783044571418
63,G2,24.6,0.7406921476696714
63,G2,24.7,0.7413054116826593
63,G2,24.8,0.7419179858016063
63,G2,24.9,0.7425299354169379
63,G2,25.0,0.7431412588429323
64,G1,10.0,0.788813322467547
64,G1,10.1,0.7894492456774856
64,G1,10.2,0.7900841845056286
64,G1,10.3,0.7907181237490556
64,G1,10.4,0.7913510671748082
64,G1,10.5,0.7919830216383738
64,G1,10.6,0.7926139690915043
64,G1,10.7,0.7932439162990509
64,G1,10.8,0.7938728696461567
64,G1,10.9,0.7945008085461738
64,G1,11.0,0.795127742956612
64,G1,11.1,0.7957536785640593
64,G1,11.2,0.7963785929067901
64,G1,11.3,0.7970024985771961
64,G1,11.4,0.797625399954829
64,G1,11.5,0.7982472738644468
64,G1,11.6,0.7988681351832903
64,G1,11.7,0.799487986384794
64,G1,11.8,0.8001068039818627
64,G1,11.9,0.800724605771402
64,G1,12.0,0.8013413912152823
64,G1,12.1,0.8019571370189007
64,G1,12.2,0.802571864450704
64,G1,12.3,0.8031855685449214
64,G1,12.4,0.8037982283406244
64,G1,12.5,0.8044098663173795
64,G1,12.6,0.8050204739992156
64,G1,12.7,0.8056300332712287
64,G1,12.8,0.8062385674991266
64,G1,12.9,0.8068460644359315
64,G1,13.0,0.8074525090054362
64,G1,13.1,0.8080579247205828
64,G1,13.2,0.8086622970694973
64,G1,13.3,0.8092656134319849
64,G1,13.4,0.8098678960794886
64,G1,13.5,0.8104691304518263
64,G1,13.6,0.8110693050235911
64,G1,13.7,0.8116684409083892
64,G1,13.8,0.8122665240431176
64,G1,13.9,0.8128635432514166
64,G1,14.0,0.8134595193802334
64,G1,14.1,0.8140544384846349
64,G1,14.2,0.8146482891263708
64,G1,14.3,0.8152410927129083
64,G1,14.4,0.8158328349607775
64,G1,14.5,0.8164235048462364
64,G1,14.6,0.8170131232566861
64,G1,14.7,0.8176016764470321
64,G1,14.8,0.8181891534025059
64,G1,14.9,0.818775574114221
64,G1,15.0,0.8193609258940321
64,G1,15.1,0.8199451985328311
64,G1,15.2,0.8205284097092571
64,G1,15.3,0.8211105483521833
64,G1,15.4,0.8216916052068296
64,G1,15.5,0.8222715951520909
64,G1,15.6,0.8228505094111725
64,G1,15.7,0.8234283393549235
64,G1,15.8,0.8240050969495912
64,G1,15.9,0.824580775768296
64,G1,16.0,0.8251553682818641
64,G1,16.1,0.8257288827217643
64,G1,16.2,0.8263013152511527
64,G1,16.3,0.8268726599008956
64,G1,16.4,0.8274429208653452
64,G1,16.5,0.8280120964205728
64,G1,16.6,0.8285801831445807
64,G1,16.7,0.829147180676966
64,G1,16.8,0.8297130892745915
64,G1,16.9,0.8302779082886015
64,G1,17.0,0.8308416325914447
64,G1,17.1,0.8314042649316514
64,G1,17.2,0.831965806589375
64,G1,17.3,0.832526248071633
64,G1,17.4,0.8330855951671284
64,G1,17.5,0.8336438500805101
64,G1,17.6,0.8342009997674404
64,G1,17.7,0.8347570529580685
64,G1,17.8,0.8353120123163813
64,G1,17.9,0.835865861335001
64,G1,18.0,0.836418612395724
64,G1,18.1,0.8369702676147978
64,G1,18.2,0.8375208077068764
64,G1,18.3,0.838070248530509
64,G1,18.4,0.8386185910780316
64,G1,18.5,0.8391658147171074
64,G1,18.6,0.8397119376421004
64,G1,18.7,0.8402569593563796
64,G1,18.8,0.8408008588101344
64,G1,18.9,0.8413436566221526
64,G1,19.0,0.8418853501396644
64,G1,19.1,0.842425917672599
64,G1,19.2,0.8429653837054603
64,G1,19.3,0.843503741590233
64,G1,19.4,0.8440409706116567
64,G1,19.5,0.844577097986034
64,G1,19.6,0.845112113090311
64,G1,19.7,0.8456459977513359
64,G1,19.8,0.8461787799223216
64,G1,19.9,0.8467104458514372
64,G1,20.0,0.8472409798022529
64,G1,20.1,0.8477704107269115
64,G1,20.2,0.8482987214079988
64,G1,20.3,0.8488258991917922
64,G1,20.4,0.849351972072961
64,G1,20.5,0.8498769225645388
64,G1,20.6,0.850400738828135
64,G1,20.7,0.8509234478204913
64,G1,20.8,0.8514450328110453
64,G1,20.9,0.8519654823637743
64,G1,21.0,0.852484822343003
64,G1,21.1,0.8530030371911269
64,G1,21.2,0.8535201146334904
64,G1,21.3,0.8540360811086737
64,G1,21.4,0.8545509211840878
64,G1,21.5,0.8550646221187375
64,G1,21.6,0.8555772107746382
64,G1,21.7,0.8560886717712626
64,G1,21.8,0.8565989923377492
64,G1,21.9,0.8571081986618765
64,G1,22.0,0.8576162767890388
64,G1,22.1,0.8581232133235348
64,G1,22.2,0.8586290333114196
64,G1,22.3,0.8591337244079307
64,G1,22.4,0.859637274139535
64,G1,22.5,0.8601397043288368
64,G1,22.6,0.8606410054166282
64,G1,22.7,0.8611411650412694
64,G1,22.8,0.8616402022782963
64,G1,22.9,0.8621381102981301
64,G1,23.0,0.8626348773923006
64,G1,23.1,0.8631305189676589
64,G1,23.2,0.86362503124361
64,G1,23.3,0.8641184034709091
64,G1,23.4,0.8646106470763889
64,G1,23.5,0.8651017611256657
64,G1,23.6,0.8655917364494625
64,G1,23.7,0.8660805801187278
64,G1,23.8,0.8665682936008602
64,G1,23.9,0.8670548704147993
64,G1,24.0,0.8675403126180545
64,G1,24.1,0.8680246241509968
64,G1,24.2,0.8685078009680178
64,G1,24.3,0.8689898401878278
64,G1,24.4,0.8694707486773924
64,G1,24.5,0.8699505241534538
64,G1,24.6,0.8704291592498603
64,G1,24.7,0.8709066641315177
64,G1,24.8,0.871383037224734
64,G1,24.9,0.8718582675573369
64,G1,25.0,0.8723323686494233
64,G2,10.0,0.6256361128259219
64,G2,10.1,0.6264214811160083
64,G2,10.2,0.6272065337374872
64,G2,10.3,0.6279912575409957
64,G2,10.4,0.628775632898429
64,G2,10.5,0.6295596824259293
64,G2,10.6,0.6303433941774675
64,G2,10.7,0.6311267442039035
64,G2,10.8,0.6319097587395166
64,G2,10.9,0.6326924265831622
64,G2,11.0,0.6334747189208886
64,G2,11.1,0.6342566666082678
64,G2,11.2,0.635038258985301
64,G2,11.3,0.6358194613184028
64,G2,11.4,0.6366003101804729
64,G2,11.5,0.6373807953006507
64,G2,11.6,0.63816087569758
64,G2,11.7,0.6389405938358588
64,G2,11.8,0.639719938729923
64,G2,11.9,0.6404988665997385
64,G2,12.0,0.6412774221987312
64,G2,12.1,0.6420555947892119
64,G2,12.2,0.6428333388195118
64,G2,12.3,0.643610699954904
64,G2,12.4,0.6443876688557958
64,G2,12.5,0.6451641974179539
64,G2,12.6,0.6459403326002218
64,G2,12.7,0.6467160661756092
64,G2,12.8,0.6474913473187045
64,G2,12.9,0.648266225781805
64,G2,13.0,0.6490406915814957
64,G2,13.1,0.6498146943396088
64,G2,13.2,0.6505882848303605
64,G2,13.3,0.6513614511432875
64,G2,13.4,0.65213414462535
64,G2,13.5,0.6529064157891445
64,G2,13.6,0.653678251273911
64,G2,13.7,0.6544496044333212
64,G2,13.8,0.6552205248033053
64,G2,13.9,0.6559909978594185
64,G2,14.0,0.6567609800664627
64,G2,14.1,0.6575305185648493
64,G2,14.2,0.6582995984729637
64,G2,14.3,0.6590681783900906
64,G2,14.4,0.6598363043278942
64,G2,14.5,0.6606039602166042
64,G2,14.6,0.6613711070223912
64,G2,14.7,0.6621377892248148
64,G2,14.8,0.662903989993996
64,G2,14.9,0.6636696736240987
64,G2,15.0,0.6644348792547874
64,G2,15.1,0.6651995963962356
64,G2,15.2,0.6659637862387472
64,G2,15.3,0.6667274837447319
64,G2,15.4,0.6674906877296574
64,G2,15.5,0.6682533528726299
64,G2,15.6,0.6690155121260375
64,G2,15.7,0.6697771727045213
64,G2,15.8,0.6705382822821259
64,G2,15.9,0.6712988733855408
64,G2,16.0,0.6720589595965929
64,G2,16.1,0.6728184837702071
64,G2,16.2,0.6735774769350024
64,G2,16.3,0.6743359583916335
64,G2,16.4,0.6750938674452065
64,G2,16.5,0.6758512326235949
64,G2,16.6,0.6766080783871069
64,G2,16.7,0.6773643434866403
64,G2,16.8,0.6781200507503253
64,G2,16.9,0.6788752306611978
64,G2,17.0,0.6796298221798222
64,G2,17.1,0.680383842076387
64,G2,17.2,0.6811373262582878
64,G2,17.3,0.6818902144976365
64,G2,17.4,0.6826425178374365
64,G2,17.5,0.6833942763003755
64,G2,17.6,0.6841454323958011
64,G2,17.7,0.6848959897544631
64,G2,17.8,0.68564599271971
64,G2,17.9,0.6863953879274776
64,G2,18.0,0.6871441692765892
64,G2,18.1,0.687892388295267
64,G2,18.2,0.688639993673273
64,G2,18.3,0.6893869698842975
64,G2,18.4,0.690133375932384
64,G2,18.5,0.6908791626828219
64,G2,18.6,0.6916243048325234
64,G2,18.7,0.6923688690631598
64,G2,18.8,0.6931128081501723
64,G2,18.9,0.6938560879108445
64,G2,19.0,0.6945987816582859
64,G2,19.1,0.6953408428601383
64,G2,19.2,0.6960822334552547
64,G2,19.3,0.6968230282387885
64,G2,19.4,0.6975631832480983
64,G2,19.5,0.6983026563598413
64,G2,19.6,0.6990415232043644
64,G2,19.7,0.6997797445865929
64,G2,19.8,0.7005172719860538
64,G2,19.9,0.7012541833037358
64,G2,20.0,0.7019904426537725
64,G2,20.1,0.7027259956533527
64,G2,20.2,0.7034609243661288
64,G2,20.3,0.7041951927058553
64,G2,20.4,0.7049287448045539
64,G2,20.5,0.7056616631848714
64,G2,20.6,0.7063939130253444
64,G2,20.7,0.7071254366812277
64,G2,20.8,0.7078563172053212
64,G2,20.9,0.7085865204988586
64,G2,21.0,0.7093159891399288
64,G2,21.1,0.710044803766315
64,G2,21.2,0.7107729337255548
64,G2,21.3,0.7115003198254294
64,G2,21.4,0.7122270422316945
64,G2,21.5,0.7129530720331293
64,G2,21.6,0.7136783485882905
64,G2,21.7,0.7144029519662761
64,G2,21.8,0.7151268544155127
64,G2,21.9,0.7158499952805152
64,G2,22.0,0.7165724515246494
64,G2,22.1,0.7172942011401653
64,G2,22.2,0.7180151803283267
64,G2,22.3,0.7187354609651041
64,G2,22.4,0.719455033553394
64,G2,22.5,0.7201738248270704
64,G2,22.6,0.7208919032407632
64,G2,22.7,0.7216092732029273
64,G2,22.8,0.7223258494815585
64,G2,22.9,0.7230417007080832
64,G2,23.0,0.7237568419457726
64,G2,23.1,0.724471177395254
64,G2,23.2,0.7251847760655885
64,G2,23.3,0.7258976617557802
64,G2,23.4,0.7266097316327299
64,G2,23.5,0.7273210527153513
64,G2,23.6,0.7280316565583844
64,G2,23.7,0.7287414365613996
64,G2,23.8,0.7294504547730316
64,G2,23.9,0.7301587507977929
64,G2,24.0,0.7308662167773415
64,G2,24.1,0.7315729070777842
64,G2,24.2,0.7322788692435166
64,G2,24.3,0.7329839967089474
64,G2,24.4,0.7336883352020305
64,G2,24.5,0.7343919386818741
64,G2,24.6,0.7350947031873278
64,G2,24.7,0.7357966654610906
64,G2,24.8,0.7364978845427727
64,G2,24.9,0.7371982631393337
64,G2,25.0,0.7378978244556369
65,G1,10.0,0.7980737434995359
65,G1,10.1,0.7984447731730452
65,G1,10.2,0.7988154389258144
65,G1,10.3,0.7991857615489792
65,G1,10.4,0.7995556908980288
65,G1,10.5,0.7999252921461719
65,G1,10.6,0.8002944933239325
65,G1,10.7,0.8006633606446716
65,G1,10.8,0.8010318464845562
65,G1,10.9,0.8013999685777935
65,G1,11.0,0.8017677425609391
65,G1,11.1,0.8021351229288547
65,G1,11.2,0.8025021714212737
65,G1,11.3,0.8028688172782317
65,G1,11.4,0.8032351279580761
65,G1,11.5,0.803601051948835
65,G1,11.6,0.8039666130553661
